Id	D8B1	D8B2	D8B3	D8B6	D8B7	D8B8	D8B9	D20B1	D20B2	D20B3	D20B6	D20B7	D20B8	D20B9	norm.D8B1	norm.D8B2	norm.D8B3	norm.D8B6	norm.D8B7	norm.D8B8	norm.D8B9	norm.D20B1	norm.D20B2	norm.D20B3	norm.D20B6	norm.D20B7	norm.D20B8	norm.D20B9	baseMean	D8	D20	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
PRELSG_1454200	224	83	12	95	210	296	132	69	1	6	2	11	7	2	19	22	31	18	20	23	19	31	18	19	49	18	36	26	24.91	22	28	1.234	0.304	0.898	0.369177544693984	0.999204487240972	0	0.1212	0.0844	0.0844	TRUE	NA
PRELSG_1454300	143	36	1	46	149	136	82	27	1	1	0	4	2	1	12	10	3	9	14	11	12	12	18	3	0	6	10	13	9.46	10	9	0.862	-0.214	-0.419	0.675142643265962	0.999204487240972	0	0.2438	0.1544	0.1544	TRUE	NA
PRELSG_1454400	5867	1765	230	1969	4827	7442	3386	1161	17	183	22	392	83	25	489	470	590	382	452	582	479	518	310	575	544	629	429	324	484.03	492	476	0.963	-0.054	-0.312	0.754962189936409	0.999204487240972	0.0309	0.0501	0.0412	0.0412	TRUE	NA
PRELSG_1454500	46	14	2	18	66	80	50	19	0	1	0	2	0	0	4	4	5	3	6	6	7	8	0	3	0	3	0	0	3.61	5	2	0.773	-0.371	-0.493	0.622329441812605	NA	0	0.5636	0.4508	0.4508	TRUE	NA
PRELSG_1454600	1528	510	58	664	1407	1557	1041	294	10	43	2	89	30	7	127	136	149	129	132	122	147	131	182	135	49	143	155	91	130.66	135	127	0.995	-0.008	-0.044	0.965263468785054	0.999204487240972	0.0073	0.0605	0.0314	0.0314	TRUE	NA
PRELSG_1454700	37	10	2	17	34	43	21	8	1	1	0	3	0	0	3	3	5	3	3	3	3	4	18	3	0	5	0	0	3.82	3	4	1.186	0.247	0.36	0.718607560939612	NA	0	0.5353	0.2969	0.2969	TRUE	NA
PRELSG_1454800	75	25	3	18	64	111	46	6	0	0	2	4	2	0	6	7	8	3	6	9	7	3	0	0	49	6	10	0	8.16	7	10	0.839	-0.253	-0.331	0.740795743849793	0.999204487240972	0.7766	0.2752	0.5259	0.5259	TRUE	NA
PRELSG_1454900	1360	468	43	694	1598	1350	782	265	9	25	2	61	17	6	113	125	110	135	150	106	111	118	164	79	49	98	88	78	108.82	121	96	0.809	-0.305	-1.465	0.142907392757767	0.999204487240972	0.022	0.0634	0.0399	0.0399	TRUE	NA
PRELSG_1455000	483	149	8	194	483	366	279	103	2	14	0	44	4	0	40	40	21	38	45	29	39	46	36	44	0	71	21	0	33.53	36	31	1.014	0.02	0.058	0.953981923871949	0.999204487240972	0.1261	0.1019	0.1113	0.1113	TRUE	NA
PRELSG_1455100	230	53	5	105	246	198	133	40	0	4	1	11	5	0	19	14	13	20	23	15	19	18	0	13	25	18	26	0	15.9	18	14	0.88	-0.184	-0.472	0.637269619292269	0.999204487240972	0	0.1637	0.097	0.097	TRUE	NA
PRELSG_1455200	69	11	0	16	54	76	31	9	0	0	1	4	0	0	6	3	0	3	5	6	4	4	0	0	25	6	0	0	4.45	4	5	0.962	-0.056	-0.073	0.941583344554317	0.999204487240972	0.3779	0.4656	0.4294	0.4294	TRUE	NA
PRELSG_1455300	11855	3994	443	4224	10932	12183	7358	2125	71	302	28	793	185	77	989	1064	1137	820	1024	953	1042	948	1295	949	693	1273	957	998	1010.2	1004	1016	1.006	0.008	0.068	0.945662392842796	0.999204487240972	0.0104	0.048	0.0208	0.0208	TRUE	NA
PRELSG_1455400	8	1	0	4	7	15	5	5	0	0	0	0	0	0	1	0	0	1	1	1	1	2	0	0	0	0	0	0	0.46	1	0	2.2	1.137	0.723	0.469601558548018	NA	0	4.0833	3.1282	3.1282	TRUE	NA
PRELSG_1455500	177	79	3	77	373	269	92	38	2	0	2	9	1	0	15	21	8	15	35	21	13	17	36	0	49	14	5	0	17.86	18	17	0.688	-0.54	-1.045	0.296041592393032	0.999204487240972	0.2609	0.1508	0.1975	0.1975	TRUE	NA
PRELSG_1455600	614	176	23	233	528	617	303	134	0	17	1	33	9	1	51	47	59	45	49	48	43	60	0	53	25	53	47	13	42.39	49	36	0.888	-0.171	-0.627	0.530404620431274	0.999204487240972	0.028	0.0903	0.0594	0.0594	TRUE	NA
PRELSG_1455700	41	14	0	13	29	37	27	5	0	2	2	1	0	0	3	4	0	3	3	3	4	2	0	6	49	2	0	0	5.62	3	8	1.383	0.468	0.529	0.596866609546664	0.999204487240972	1.0642	0.3785	0.6932	0.6932	TRUE	NA
PRELSG_1455800	717	283	31	468	683	886	540	186	2	32	3	37	13	5	60	75	80	91	64	69	76	83	36	101	74	59	67	65	71.51	74	69	1.037	0.052	0.233	0.815466402737735	0.999204487240972	0	0.0723	0.044	0.044	TRUE	NA
PRELSG_1455900	9973	2928	305	3376	9327	9929	6203	1601	37	269	35	641	124	61	832	780	783	655	874	777	878	714	675	846	866	1029	641	791	795.79	797	795	0.984	-0.023	-0.179	0.85811665434891	0.999204487240972	0.0109	0.0485	0.0227	0.0227	TRUE	NA
PRELSG_1456000	168	56	7	92	165	196	104	28	0	6	1	9	2	2	14	15	18	18	15	15	15	12	0	19	25	14	10	26	15.51	16	15	0.928	-0.109	-0.28	0.779311230140331	0.999204487240972	0	0.1667	0.0896	0.0896	TRUE	NA
PRELSG_1456100	29	17	1	21	30	57	24	11	0	0	0	3	1	0	2	5	3	4	3	4	3	5	0	0	0	5	5	0	2.8	3	2	1.221	0.289	0.389	0.696990376181826	NA	0	0.7142	0.3809	0.3809	TRUE	NA
PRELSG_1456200	64	32	6	34	72	61	43	11	0	3	0	1	2	0	5	9	15	7	7	5	6	5	0	9	0	2	10	0	5.7	8	4	0.69	-0.535	-0.872	0.383251632201286	0.999204487240972	0	0.3741	0.245	0.245	TRUE	NA
PRELSG_1456300	780	191	24	280	591	788	424	100	2	18	0	42	7	2	65	51	62	54	55	62	60	45	36	57	0	67	36	26	48.3	58	38	0.75	-0.415	-1.513	0.130356334715424	0.999204487240972	0.0375	0.0849	0.0617	0.0617	TRUE	NA
PRELSG_1456400	146	43	4	68	132	184	52	21	0	3	0	8	1	4	12	11	10	13	12	14	7	9	0	9	0	13	5	52	12.14	11	13	0.975	-0.037	-0.064	0.948633148213179	0.999204487240972	0.3753	0.2001	0.2901	0.2901	TRUE	NA
PRELSG_1456500	1407	370	40	694	1496	1070	750	212	5	28	1	35	28	4	117	99	103	135	140	84	106	95	91	88	25	56	145	52	95.35	112	79	0.728	-0.459	-1.603	0.108966091409438	0.999204487240972	0.1202	0.0658	0.0925	0.0925	TRUE	NA
PRELSG_1456600	519	112	16	168	434	610	240	86	3	10	2	29	8	2	43	30	41	33	41	48	34	38	55	31	49	47	41	26	39.79	39	41	0.983	-0.025	-0.094	0.925399847254327	0.999204487240972	0	0.0931	0.0492	0.0492	TRUE	NA
PRELSG_1456700	25	4	0	7	16	9	12	1	0	1	0	0	0	0	2	1	0	1	1	1	2	0	0	3	0	0	0	0	0.86	1	0	1.172	0.229	0.186	0.852139204078767	NA	0	2.2255	1.6044	1.6044	TRUE	NA
PRELSG_1456800	13	5	0	8	18	26	13	1	0	0	1	2	0	0	1	1	0	2	2	2	2	0	0	0	25	3	0	0	2.71	1	4	1.485	0.571	0.645	0.518865769172746	NA	0.1105	0.7359	0.546	0.546	TRUE	NA
PRELSG_1456900	382	155	11	180	313	492	219	78	0	11	1	17	5	1	32	41	28	35	29	38	31	35	0	35	25	27	26	13	28.24	33	23	0.851	-0.232	-0.757	0.448944332936543	0.999204487240972	0	0.1123	0.0664	0.0664	TRUE	NA
PRELSG_1457000	203	55	8	61	117	312	92	27	1	0	0	19	3	2	17	15	21	12	11	24	13	12	18	0	0	31	16	26	15.33	16	15	0.865	-0.209	-0.38	0.704079295962968	0.999204487240972	0	0.1681	0.2813	0.2813	TRUE	NA
PRELSG_1457100	49	11	1	14	14	22	19	5	0	0	0	0	0	0	4	3	3	3	1	2	3	2	0	0	0	0	0	0	1.45	3	0	0.598	-0.743	-0.737	0.46120189222044	NA	0	1.3374	0.8479	0.8479	TRUE	NA
PRELSG_1457200	4	2	0	0	2	13	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.22	0	0	3.74	1.903	0.822	0.410981281977385	NA	0	8.4694	7.8238	7.8238	TRUE	NA
PRELSG_1457300	500	185	14	231	400	506	253	95	4	14	2	13	6	5	42	49	36	45	37	40	36	42	73	44	49	21	31	65	43.59	41	46	0.99	-0.015	-0.053	0.957970690603883	0.999204487240972	0	0.0891	0.0612	0.0612	TRUE	NA
PRELSG_1457400	72	23	1	40	54	88	56	26	0	3	0	2	2	0	6	6	3	8	5	7	8	12	0	9	0	3	10	0	5.49	6	5	1.184	0.244	0.407	0.684310250849265	0.999204487240972	0	0.3862	0.2532	0.2532	TRUE	NA
PRELSG_1457500	215	37	3	59	160	262	117	24	0	4	0	9	4	3	18	10	8	11	15	20	17	11	0	13	0	14	21	39	14.02	14	14	0.925	-0.112	-0.262	0.793653111395606	0.999204487240972	0.0598	0.1794	0.1221	0.1221	TRUE	NA
PRELSG_1457600	100	33	5	34	92	131	40	23	0	2	0	5	1	1	8	9	13	7	9	10	6	10	0	6	0	8	5	13	7.42	9	6	0.874	-0.195	-0.371	0.710691693295845	0.999204487240972	0	0.2981	0.1734	0.1734	TRUE	NA
PRELSG_1457700	136	56	9	66	139	245	94	44	1	4	0	8	2	3	11	15	23	13	13	19	13	20	18	13	0	13	10	39	15.73	15	16	1.098	0.135	0.323	0.746668555765651	0.999204487240972	0	0.165	0.1271	0.1271	TRUE	NA
PRELSG_1457800	766	416	54	494	886	1672	647	405	8	35	5	58	24	14	64	111	139	96	83	131	92	181	146	110	124	93	124	181	119.56	102	137	1.368	0.452	1.777	0.0755480903967211	0.991295925212038	0.0929	0.0618	0.0797	0.0797	TRUE	NA
PRELSG_1457900	317	164	22	229	343	405	264	111	4	20	3	14	6	2	26	44	56	44	32	32	37	50	73	63	74	22	31	26	43.66	39	48	1.187	0.247	0.856	0.391890034376368	0.999204487240972	0.0563	0.089	0.0718	0.0718	TRUE	NA
PRELSG_1458000	12	12	0	11	13	22	12	2	0	0	0	0	0	0	1	3	0	2	1	2	2	1	0	0	0	0	0	0	0.85	2	0	0.867	-0.206	-0.162	0.871228331432559	NA	0	2.2507	1.7103	1.7103	TRUE	NA
PRELSG_1458100	71	30	1	22	71	109	42	14	0	1	2	4	0	1	6	8	3	4	7	9	6	6	0	3	49	6	0	13	8.58	6	11	1.189	0.25	0.353	0.724436246113703	0.999204487240972	0.5564	0.2639	0.4158	0.4158	TRUE	NA
PRELSG_1458200	180	46	5	67	118	240	92	28	0	3	0	6	5	1	15	12	13	13	11	19	13	12	0	9	0	10	26	13	11.88	14	10	0.855	-0.225	-0.524	0.600593479563111	0.999204487240972	0	0.2034	0.1117	0.1117	TRUE	NA
PRELSG_1458300	4	1	0	2	7	6	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.17	0	0	1.965	0.974	0.386	0.699582118757095	NA	0	10.9587	9.5198	9.5198	TRUE	NA
PRELSG_1458400	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	12.809	3.679	1.208	0.226985792725627	NA	0	28.9179	14	14	TRUE	NA
PRELSG_1458500	403	126	10	167	424	493	269	70	3	9	1	28	7	4	34	34	26	32	40	39	38	31	55	28	25	45	36	52	36.69	35	39	1.065	0.091	0.339	0.734735143018633	0.999204487240972	0	0.0971	0.049	0.049	TRUE	NA
PRELSG_1458600	191	103	8	125	206	328	148	89	1	6	1	10	4	1	16	27	21	24	19	26	21	40	18	19	25	16	21	13	21.81	22	22	1.091	0.126	0.309	0.75738867774866	0.999204487240972	0	0.1319	0.1455	0.1455	TRUE	NA
PRELSG_1458700	101	66	3	49	126	247	94	23	0	3	0	3	1	0	8	18	8	10	12	19	13	10	0	9	0	5	5	0	8.38	13	4	0.582	-0.78	-1.387	0.165298722691991	0.999204487240972	0	0.2691	0.2162	0.2162	TRUE	NA
PRELSG_1458800	235	57	6	74	203	322	129	28	0	7	1	19	4	0	20	15	15	14	19	25	18	12	0	22	25	31	21	0	16.96	18	16	0.906	-0.143	-0.344	0.730654549074935	0.999204487240972	0	0.1563	0.1298	0.1298	TRUE	NA
PRELSG_1458900	120	37	1	56	118	126	64	23	1	6	0	4	3	2	10	10	3	11	11	10	9	10	18	19	0	6	16	26	11.32	9	14	1.346	0.428	0.892	0.372543141223748	0.999204487240972	0	0.2112	0.1674	0.1674	TRUE	NA
PRELSG_1459000	1395	392	36	535	1360	1107	801	192	7	37	4	81	11	8	116	104	92	104	127	87	113	86	128	116	99	130	57	104	104.55	106	103	0.921	-0.118	-0.566	0.571195317688379	0.999204487240972	0	0.0641	0.0403	0.0403	TRUE	NA
PRELSG_1459100	142	43	4	46	107	107	77	16	0	2	0	4	4	1	12	11	10	9	10	8	11	7	0	6	0	6	21	13	8.95	10	8	0.798	-0.326	-0.635	0.52519409163656	0.999204487240972	0	0.2549	0.1643	0.1643	TRUE	NA
PRELSG_1459200	553	193	23	253	394	513	329	122	0	16	3	28	13	4	46	51	59	49	37	40	47	54	0	50	74	45	67	52	48.02	47	49	1.123	0.167	0.667	0.504654556814814	0.999204487240972	0.0082	0.0851	0.0494	0.0494	TRUE	NA
PRELSG_1459300	213	87	10	113	211	270	127	50	1	7	2	10	1	0	18	23	26	22	20	21	18	22	18	22	49	16	5	0	20.05	21	19	0.856	-0.224	-0.591	0.554555239598872	0.999204487240972	0.0442	0.1394	0.0982	0.0982	TRUE	NA
PRELSG_1459400	225	178	15	238	212	488	149	87	1	19	1	8	9	1	19	47	38	46	20	38	21	39	18	60	25	13	47	13	31.71	33	31	1.102	0.141	0.421	0.673767454921398	0.999204487240972	0.0928	0.1051	0.0992	0.0992	TRUE	NA
PRELSG_1459500	1666	476	49	518	1424	1516	1010	264	4	41	7	80	17	7	139	127	126	101	133	119	143	118	73	129	173	128	88	91	120.5	127	114	0.881	-0.182	-0.98	0.326943056276182	0.999204487240972	0.0016	0.0617	0.0304	0.0304	TRUE	NA
PRELSG_1459600	23	4	0	11	28	6	8	0	0	0	0	0	0	0	2	1	0	2	3	0	1	0	0	0	0	0	0	0	0.67	1	0	0.81	-0.303	-0.183	0.85501111566752	NA	0	2.8449	3.6464	3.6464	TRUE	NA
PRELSG_1459700	45	11	0	13	26	41	17	3	1	2	0	1	1	0	4	3	0	3	2	3	2	1	18	6	0	2	5	0	3.56	2	5	1.309	0.389	0.498	0.618771145050049	NA	0.3035	0.5703	0.4518	0.4518	TRUE	NA
PRELSG_1459800	219	49	5	64	149	338	90	26	0	2	1	10	4	2	18	13	13	12	14	26	13	12	0	6	25	16	21	26	15.36	16	15	0.843	-0.246	-0.598	0.550145433531493	0.999204487240972	0	0.1678	0.1033	0.1033	TRUE	NA
PRELSG_1459900	484	179	32	203	442	698	293	114	3	8	1	23	11	5	40	48	82	39	41	55	41	51	55	25	25	37	57	65	47.23	49	45	0.914	-0.129	-0.421	0.674091914044121	0.999204487240972	0	0.0858	0.0872	0.0872	TRUE	NA
PRELSG_1460000	75	16	2	25	52	79	38	8	1	2	0	3	1	0	6	4	5	5	5	6	5	4	18	6	0	5	5	0	5.36	5	5	0.893	-0.163	-0.268	0.788911717878951	0.999204487240972	0	0.3948	0.2204	0.2204	TRUE	NA
PRELSG_1460100	38	7	0	13	29	46	10	9	0	0	0	2	0	1	3	2	0	3	3	4	1	4	0	0	0	3	0	13	2.53	2	3	1.43	0.516	0.644	0.519470140511148	NA	0	0.7834	0.4778	0.4778	TRUE	NA
PRELSG_1460200	662	196	22	260	714	580	360	99	0	15	2	30	7	3	55	52	56	50	67	45	51	44	0	47	49	48	36	39	45.84	54	38	0.744	-0.426	-1.682	0.0924920351834136	0.999204487240972	0	0.087	0.0445	0.0445	TRUE	NA
PRELSG_1460300	41	9	0	21	25	69	18	7	0	1	0	0	1	0	3	2	0	4	2	5	3	3	0	3	0	0	5	0	2.26	3	2	0.928	-0.108	-0.126	0.899492437306316	NA	0	0.8733	0.565	0.565	TRUE	NA
PRELSG_1460400	9	1	1	1	3	6	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0.37	1	0	2.491	1.317	0.828	0.40792119649578	NA	0	5.1585	3.1859	3.1859	TRUE	NA
PRELSG_1460500	47	24	4	37	49	91	38	22	0	1	0	6	1	0	4	6	10	7	5	7	5	10	0	3	0	10	5	0	5.19	6	4	1.126	0.171	0.276	0.782664462132099	0.999204487240972	0	0.4064	0.2875	0.2875	TRUE	NA
PRELSG_1460600	170	57	5	66	138	231	109	45	1	4	1	5	4	2	14	15	13	13	13	18	15	20	18	13	25	8	21	26	16.55	14	19	1.143	0.193	0.492	0.622692673127541	0.999204487240972	0	0.1591	0.0991	0.0991	TRUE	NA
PRELSG_1460700	594	161	17	293	660	524	353	58	1	12	0	21	11	4	50	43	44	57	62	41	50	26	18	38	0	34	57	52	40.72	50	32	0.683	-0.551	-1.826	0.0678503508820102	0.955866552113594	0.0499	0.0921	0.072	0.072	TRUE	NA
PRELSG_1460800	256	92	11	120	273	274	116	39	2	5	0	14	4	2	21	25	28	23	26	21	16	17	36	16	0	22	21	26	21.4	23	20	0.85	-0.234	-0.682	0.495073928496703	0.999204487240972	0	0.1335	0.0726	0.0726	TRUE	NA
PRELSG_1460900	21	11	0	13	31	33	21	14	0	1	0	1	0	0	2	3	0	3	3	3	3	6	0	3	0	2	0	0	1.9	2	2	1.38	0.465	0.498	0.618293869884285	NA	0	1.0272	0.762	0.762	TRUE	NA
PRELSG_1461000	58	24	1	42	81	61	51	10	0	0	0	2	0	1	5	6	3	8	8	5	7	4	0	0	0	3	0	13	4.44	6	3	0.605	-0.725	-1.021	0.307219765591151	0.999204487240972	0	0.4669	0.2986	0.2986	TRUE	NA
PRELSG_1461100	66	23	2	34	64	58	37	20	0	2	0	6	0	0	6	6	5	7	6	5	5	9	0	6	0	10	0	0	4.57	6	4	1.055	0.078	0.125	0.900631403699615	0.999204487240972	0	0.455	0.2614	0.2614	TRUE	NA
PRELSG_1461200	1627	827	107	1313	1894	2337	1550	495	10	72	8	132	42	11	136	220	275	255	177	183	219	221	182	226	198	212	217	143	204.62	209	200	1.039	0.055	0.289	0.77261948902988	0.999204487240972	0.0345	0.0553	0.044	0.044	TRUE	NA
PRELSG_1461300	385	80	9	95	253	478	197	46	2	8	1	8	5	0	32	21	23	18	24	37	28	21	36	25	25	13	26	0	23.54	26	21	0.695	-0.525	-1.514	0.12990032626876	0.999204487240972	0	0.1256	0.0757	0.0757	TRUE	NA
PRELSG_1461400	402	125	6	184	416	460	250	98	3	5	3	24	7	2	34	33	15	36	39	36	35	44	55	16	74	39	36	26	36.96	33	41	1.16	0.214	0.775	0.438151349635233	0.999204487240972	0.0075	0.0968	0.0522	0.0522	TRUE	NA
PRELSG_1461500	127	16	0	30	72	68	24	6	1	2	0	4	1	1	11	4	0	6	7	5	3	3	18	6	0	6	5	13	6.28	5	7	1.045	0.064	0.099	0.921201288902134	0.999204487240972	0	0.3437	0.2832	0.2832	TRUE	NA
PRELSG_1461600	60	22	2	20	40	63	25	8	0	2	0	2	0	1	5	6	5	4	4	5	4	4	0	6	0	3	0	13	4.15	5	4	0.86	-0.218	-0.328	0.743023866747906	NA	0	0.4961	0.2743	0.2743	TRUE	NA
PRELSG_1461700	327	96	15	105	268	367	184	56	0	3	2	19	6	0	27	26	38	20	25	29	26	25	0	9	49	31	31	0	24.07	27	21	0.777	-0.364	-0.942	0.346353193871648	0.999204487240972	0.1077	0.1238	0.1171	0.1171	TRUE	NA
PRELSG_1461800	107	31	4	41	83	108	39	14	0	3	0	0	1	0	9	8	10	8	8	8	6	6	0	9	0	0	5	0	5.57	8	3	0.487	-1.038	-1.578	0.11453194710356	0.999204487240972	0	0.3815	0.2953	0.2953	TRUE	NA
PRELSG_1461900	13	1	0	3	8	22	7	3	0	0	0	0	0	0	1	0	0	1	1	2	1	1	0	0	0	0	0	0	0.48	1	0	1.638	0.712	0.463	0.643158356763342	NA	0	3.9305	2.9407	2.9407	TRUE	NA
PRELSG_1462000	157	38	5	56	133	122	74	24	0	2	0	6	0	2	13	10	13	11	12	10	10	11	0	6	0	10	0	26	9.43	11	8	0.696	-0.523	-1.036	0.300371189269106	0.999204487240972	0	0.2444	0.1525	0.1525	TRUE	NA
PRELSG_1462100	33	19	2	15	27	36	20	7	0	0	0	1	0	0	3	5	5	3	3	3	3	3	0	0	0	2	0	0	2.05	4	1	0.669	-0.579	-0.662	0.507878089644606	NA	0	0.9554	0.5828	0.5828	TRUE	NA
PRELSG_1462200	29	21	0	10	43	84	22	11	0	1	0	2	0	0	2	6	0	2	4	7	3	5	0	3	0	3	0	0	2.5	3	2	1.086	0.12	0.144	0.885725339095913	NA	0	0.7949	0.5715	0.5715	TRUE	NA
PRELSG_1462300	108	65	7	97	120	210	78	36	1	3	0	4	6	1	9	17	18	19	11	16	11	16	18	9	0	6	31	13	14	14	13	1.064	0.089	0.202	0.840212751093221	0.999204487240972	0	0.1796	0.1428	0.1428	TRUE	NA
PRELSG_1462400	23	3	0	16	23	35	24	5	0	1	0	2	0	0	2	1	0	3	2	3	3	2	0	3	0	3	0	0	1.62	2	1	1.371	0.455	0.504	0.614495653584233	NA	0	1.1984	0.6661	0.6661	TRUE	NA
PRELSG_1462500	307	86	9	118	218	430	184	64	0	10	2	11	6	2	26	23	23	23	20	34	26	29	0	31	49	18	31	26	25.62	25	26	1.027	0.039	0.124	0.901002217965839	0.999204487240972	0	0.1191	0.0651	0.0651	TRUE	NA
PRELSG_1462600	229	93	4	94	239	178	145	29	1	9	2	14	4	1	19	25	10	18	22	14	21	13	18	28	49	22	21	13	21.02	18	23	1.106	0.145	0.388	0.697948880677348	0.999204487240972	0	0.1351	0.1006	0.1006	TRUE	NA
PRELSG_1462700	33	12	0	11	23	33	12	10	0	0	0	1	0	0	3	3	0	2	2	3	2	4	0	0	0	2	0	0	1.47	2	1	1.102	0.14	0.142	0.886686247272139	NA	0	1.3165	0.8677	0.8677	TRUE	NA
PRELSG_1462800	42	19	3	11	40	41	20	8	2	0	0	1	0	2	4	5	8	2	4	3	3	4	36	0	0	2	0	26	6.84	4	10	1.281	0.358	0.445	0.656021008039287	0.999204487240972	0.8674	0.3193	0.5784	0.5784	TRUE	NA
PRELSG_1462900	145	33	3	51	193	127	49	19	1	0	0	7	2	0	12	9	8	10	18	10	7	8	18	0	0	11	10	0	8.7	11	7	0.647	-0.628	-1.201	0.229577599099573	0.999204487240972	0	0.261	0.1569	0.1569	TRUE	NA
PRELSG_1463000	48	10	2	16	36	70	20	5	1	0	0	2	1	0	4	3	5	3	3	5	3	2	18	0	0	3	5	0	3.96	4	4	0.867	-0.206	-0.293	0.769141679759369	NA	0.0135	0.5179	0.3036	0.3036	TRUE	NA
PRELSG_1463100	23	5	3	8	20	30	6	5	0	0	0	1	0	0	2	1	8	2	2	2	1	2	0	0	0	2	0	0	1.53	3	1	0.965	-0.051	-0.054	0.956882805530406	NA	0	1.2678	0.8068	0.8068	TRUE	NA
PRELSG_1463200	143	58	6	73	123	219	103	40	2	3	1	5	3	0	12	15	15	14	12	17	15	18	36	9	25	8	16	0	15.16	14	16	1.017	0.024	0.057	0.954302423081983	0.999204487240972	0	0.1694	0.1159	0.1159	TRUE	NA
PRELSG_1463300	46	4	0	17	36	38	18	2	1	1	0	3	1	0	4	1	0	3	3	3	3	1	18	3	0	5	5	0	3.53	2	5	1.409	0.495	0.62	0.535305342515633	NA	0.3944	0.5761	0.4886	0.4886	TRUE	NA
PRELSG_1463400	4	6	0	8	10	8	1	0	0	0	0	1	0	0	0	2	0	2	1	1	0	0	0	0	0	2	0	0	0.49	1	0	1.772	0.825	0.523	0.601114753857745	NA	0	3.8952	3.1133	3.1133	TRUE	NA
PRELSG_1463500	257	40	3	83	320	171	57	24	0	2	0	12	1	2	21	11	8	16	30	13	8	11	0	6	0	19	5	26	12.48	15	10	0.62	-0.689	-1.461	0.144057414525528	0.999204487240972	0.0491	0.1959	0.1327	0.1327	TRUE	NA
PRELSG_1463600	78	98	9	122	165	196	132	63	2	2	2	4	4	1	7	26	23	24	15	15	19	28	36	6	49	6	21	13	20.67	18	23	1.159	0.213	0.439	0.660610781714796	0.999204487240972	0.3349	0.1366	0.234	0.234	TRUE	NA
PRELSG_1463700	186	65	7	112	173	219	135	34	0	11	1	9	2	1	16	17	18	22	16	17	19	15	0	35	25	14	10	13	16.95	18	16	0.945	-0.081	-0.214	0.830863504793009	0.999204487240972	0	0.1564	0.0958	0.0958	TRUE	NA
PRELSG_1463800	640	140	25	211	453	588	287	87	3	14	3	24	5	3	53	37	64	41	42	46	41	39	55	44	74	39	26	39	45.71	46	45	0.827	-0.274	-1.052	0.293016002874619	0.999204487240972	0	0.0871	0.047	0.047	TRUE	NA
PRELSG_1463900	5575	1897	208	2254	4997	5407	3634	1061	24	144	16	406	89	29	465	506	534	438	468	423	514	473	438	453	396	652	460	376	471.1	478	464	0.987	-0.019	-0.124	0.901237616586137	0.999204487240972	0.0172	0.0502	0.0291	0.0291	TRUE	NA
PRELSG_1464000	3	0	1	0	2	8	3	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0.32	1	0	3.636	1.862	0.883	0.377086740308202	NA	0	5.8573	6.3091	6.3091	TRUE	NA
PRELSG_1464100	258	143	15	209	289	277	213	93	3	22	0	14	3	5	22	38	38	41	27	22	30	42	55	69	0	22	16	65	34.7	31	38	1.287	0.364	1.127	0.259595786914992	0.999204487240972	0.0898	0.1	0.0949	0.0949	TRUE	NA
PRELSG_1464200	17	5	0	8	18	24	10	2	0	0	0	1	0	1	1	1	0	2	2	2	1	1	0	0	0	2	0	13	1.77	1	2	1.439	0.525	0.559	0.576166089374144	NA	0	1.1032	0.6909	0.6909	TRUE	NA
PRELSG_1464300	464	143	12	194	389	619	253	90	2	15	2	28	6	1	39	38	31	38	36	48	36	40	36	47	49	45	31	13	37.73	38	37	1.021	0.03	0.108	0.91390567567844	0.999204487240972	0	0.0957	0.0571	0.0571	TRUE	NA
PRELSG_1464400	13	4	0	3	9	14	5	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	5	0	0.75	1	1	1.508	0.592	0.413	0.679627800329538	NA	0	2.525	2.4383	2.4383	TRUE	NA
PRELSG_1464500	80	23	2	30	71	51	43	10	0	5	0	4	0	1	7	6	5	6	7	4	6	4	0	16	0	6	0	13	5.72	6	6	0.962	-0.056	-0.092	0.926755898445014	0.999204487240972	0	0.3729	0.2469	0.2469	TRUE	NA
PRELSG_1464600	666	247	31	361	696	691	480	144	4	26	2	50	9	5	56	66	80	70	65	54	68	64	73	82	49	80	47	65	65.59	66	66	1.066	0.092	0.43	0.666944043715251	0.999204487240972	0	0.0747	0.0351	0.0351	TRUE	NA
PRELSG_1464700	21	2	1	5	17	18	8	1	0	0	0	0	0	0	2	1	3	1	2	1	1	0	0	0	0	0	0	0	0.74	2	0	0.801	-0.321	-0.253	0.800073155272695	NA	0	2.5607	1.7188	1.7188	TRUE	NA
PRELSG_1464800	65	44	4	56	71	124	36	38	2	3	0	4	1	3	5	12	10	11	7	10	5	17	36	9	0	6	5	39	12.36	9	16	1.777	0.83	1.587	0.112553346167206	0.999204487240972	0.2741	0.1973	0.2361	0.2361	TRUE	NA
